,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,id,timestamp,text,speaker,reply_to,conversation_id,meta.tag,vectors,clean_text,found
987,987,987,987,987,987,987,987,3009-1,,"{D Well, } I take it since you selected this topic that you have children. /",1120,3009-0,3009-0,"[['{D Well, } I take it since you selected this topic that you have children. /', 'qy^d']]",[]," Well,  I take it since you selected this topic that you have children. ",
988,988,988,988,988,988,988,988,3009-54,,"{F Oh, } I know.  /{F Um, } {D well, } [ [ I real-, + I, ] + obviously you've ] never had to look for a day care or anything. /",1204,3009-53,3009-0,"[['{F Oh, } I know.  /', 'aa'], [""{F Um, } {D well, } [ [ I real-, + I, ] + obviously you've ] never had to look for a day care or anything. /"", 'qy^d']]",[]," Oh,  I know.  Um,   well,    I real,  I,   obviously youve  never had to look for a day care or anything. ",
989,989,989,989,989,989,989,989,3046-25,,"Yeah,  /I guess so,  /it may be interesting, because probably here in Texas, we may eat a little differently than you do up there <laughter>. /",1043,3046-24,3046-0,"[['Yeah,  /', 'b'], ['I guess so,  /', '^h'], ['it may be interesting, because probably here in Texas, we may eat a little differently than you do up there <laughter>. /', 'qy^d']]",[],"Yeah, I guess so, it may be interesting, because probably here in Texas, we may eat a little differently than you do up there . ",
990,990,990,990,990,990,990,990,3046-142,,"I don't know if you do or not,  /{C but } [ we, + we ] don't a whole lot,  /we're more,  once in a while, but mostly family,",1098,3046-141,3046-0,"[[""I don't know if you do or not,  /"", 'qy^d'], [""{C but } [ we, + we ] don't a whole lot,  /"", 'sd'], [""we're more,  once in a while, but mostly family,"", 'sd']]",[],"I dont know if you do or not,  but   we,  we  dont a whole lot, were more, once in a while, but mostly family,",
991,991,991,991,991,991,991,991,3104-40,,"{F uh, } keeps you busy. /",1149,3104-39,3104-0,"[['{F uh, } keeps you busy. /', 'qy^d']]",[]," uh,  keeps you busy. ",
992,992,992,992,992,992,992,992,3167-20,,Not eight ounces.  /That would be a lot. /,1415,3167-19,3167-0,"[['Not eight ounces.  /', 'qy^d'], ['That would be a lot. /', 'sv']]",[],Not eight ounces. That would be a lot. ,
993,993,993,993,993,993,993,993,3167-56,,-- {C because } that's great.  /That must be the ones that look like  they're packaged for a restaurant. /,1415,3167-55,3167-0,"[[""-- {C because } that's great.  /"", 'ba'], [""That must be the ones that look like  they're packaged for a restaurant. /"", 'qy^d']]",[],  because  thats great. That must be the ones that look like theyre packaged for a restaurant. ,
994,994,994,994,994,994,994,994,3167-70,,{C And then } you can re freeze. /,1415,3167-69,3167-0,"[['{C And then } you can re freeze. /', 'qy^d']]",[], And then  you can re freeze. ,
995,995,995,995,995,995,995,995,3185-4,,"{D Well, } I don't know about you,  /{C but } I was really enjoying the cool snap last couple of weeks,  /{C and } I'm ready for it to come back. /",1253,3185-3,3185-0,"[[""{D Well, } I don't know about you,  /"", 'qy^d'], ['{C but } I was really enjoying the cool snap last couple of weeks,  /', 'sd'], [""{C and } I'm ready for it to come back. /"", 'sd']]",[]," Well,  I dont know about you,  but  I was really enjoying the cool snap last couple of weeks,  and  Im ready for it to come back. ",
996,996,996,996,996,996,996,996,3185-72,,"Yeah,  /keep it there <laughter>. /",1253,3185-71,3185-0,"[['Yeah,  /', 'b'], ['keep it there <laughter>. /', 'qy^d']]",[],"Yeah, keep it there . ",
997,997,997,997,997,997,997,997,3363-93,,"Uh-huh,  /{F oh, } {C so } they probably went through the, -/",1414,3363-92,3363-0,"[['Uh-huh,  /', 'b'], ['{F oh, } {C so } they probably went through the, -/', 'qy^d']]",[],"Uhhuh,  oh,   so  they probably went through the, ",
998,998,998,998,998,998,998,998,3363-101,,And found it right away. /,1414,3363-100,3363-0,"[['And found it right away. /', 'qy^d']]",[],And found it right away. ,
999,999,999,999,999,999,999,999,3414-18,,"Okay,  /{C and then } [ they recy-, + they separate ] it. /",1095,3414-17,3414-0,"[['Okay,  /', 'b'], ['{C and then } [ they recy-, + they separate ] it. /', 'qy^d']]",[],"Okay,  and then   they recy,  they separate  it. ",
1000,1000,1000,1000,1000,1000,1000,1000,3518-40,,"You saw Indiana Jones,  /the guy came after him with that big knife. /",1425,3518-39,3518-0,"[['You saw Indiana Jones,  /', 'qy^d'], ['the guy came after him with that big knife. /', 'sd']]",[],"You saw Indiana Jones, the guy came after him with that big knife. ",
1001,1001,1001,1001,1001,1001,1001,1001,3570-48,,You have teenagers or something. /,1345,3570-47,3570-0,"[['You have teenagers or something. /', 'qy^d']]",[],You have teenagers or something. ,
1002,1002,1002,1002,1002,1002,1002,1002,3570-53,,"It's very impressive, I'm sure. /",1415,3570-52,3570-0,"[[""It's very impressive, I'm sure. /"", 'qy^d']]",[],"Its very impressive, Im sure. ",
1003,1003,1003,1003,1003,1003,1003,1003,3703-5,,I bet you're McDonald's fan. /,1423,3703-4,3703-0,"[[""I bet you're McDonald's fan. /"", 'qy^d']]",[],I bet youre McDonalds fan. ,
1004,1004,1004,1004,1004,1004,1004,1004,3855-60,,"Yeah,  /[ I don't, + I don't, ] {F uh, } - /[ that, + that's that ] Sears Discovery Card,  /is that what that? /",1461,3855-59,3855-0,"[['Yeah,  /', 'b'], [""[ I don't, + I don't, ] {F uh, } - /"", '%'], [""[ that, + that's that ] Sears Discovery Card,  /"", 'qy^d'], ['is that what that? /', 'qy']]",[],"Yeah,  I dont,  I dont,   uh,    that,  thats that  Sears Discovery Card, is that what that? ",
1005,1005,1005,1005,1005,1005,1005,1005,3965-49,,"What do you do?  /I wonder how you, - /[ you just, + they buy them from you, ]  /{C or } you just given them to them on consignment or something? /",1514,3965-48,3965-0,"[['What do you do?  /', 'qo'], ['I wonder how you, - /', 'qw^d'], ['[ you just, + they buy them from you, ]  /', 'qy^d'], ['{C or } you just given them to them on consignment or something? /', 'qrr']]",[],"What do you do? I wonder how you,   you just,  they buy them from you,   or  you just given them to them on consignment or something? ",
1006,1006,1006,1006,1006,1006,1006,1006,4735-0,,"I don't know if you feel the same  /{C but, } {F uh, } when it comes to telling kids that they have to do, {F uh, } two or three years of service into some kind of community, I don't know if that's appropriate for a government to suggest that and say, {D you know, } you have to do two years of community service before you can be a citizen  /or, {D you know, } in the aspect that we're telling kids that this is what is suggested for you to do. /",1661,,4735-0,"[[""I don't know if you feel the same  /"", 'qy^d'], [""{C but, } {F uh, } when it comes to telling kids that they have to do, {F uh, } two or three years of service into some kind of community, I don't know if that's appropriate for a government to suggest that and say, {D you know, } you have to do two years of community service before you can be a citizen  /"", 'sv'], [""or, {D you know, } in the aspect that we're telling kids that this is what is suggested for you to do. /"", 'sv']]",[],"I dont know if you feel the same  but,   uh,  when it comes to telling kids that they have to do,  uh,  two or three years of service into some kind of community, I dont know if thats appropriate for a government to suggest that and say,  you know,  you have to do two years of community service before you can be a citizen or,  you know,  in the aspect that were telling kids that this is what is suggested for you to do. ",
1007,1007,1007,1007,1007,1007,1007,1007,2175-17,,"Yeah,  /long way down the road, right. /",1120,2175-16,2175-0,"[['Yeah,  /', 'b'], ['long way down the road, right. /', 'qy^d']]",[],"Yeah, long way down the road, right. ",
1008,1008,1008,1008,1008,1008,1008,1008,2175-55,,"{F Oh, } I see.  /{C But } now that they've all sort of moved off, -/",1120,2175-54,2175-0,"[['{F Oh, } I see.  /', 'bk'], [""{C But } now that they've all sort of moved off, -/"", 'qy^d']]",[]," Oh,  I see.  But  now that theyve all sort of moved off, ",
1009,1009,1009,1009,1009,1009,1009,1009,2175-63,,Hurling. /,1120,2175-62,2175-0,"[['Hurling. /', 'qy^d']]",[],Hurling. ,
1010,1010,1010,1010,1010,1010,1010,1010,2426-15,,There's no official document signed or anything? /,1140,2426-14,2426-0,"[[""There's no official document signed or anything? /"", 'qy^d']]",[],Theres no official document signed or anything? ,
1011,1011,1011,1011,1011,1011,1011,1011,2524-52,,"Do you, {F um, } - /I know one thing that's pretty popular with the girls up here at college, and I make them also, is the padded covered photo albums? /",1107,2524-51,2524-0,"[['Do you, {F um, } - /', 'qy'], [""I know one thing that's pretty popular with the girls up here at college, and I make them also, is the padded covered photo albums? /"", 'qy^d']]",[],"Do you,  um,   I know one thing thats pretty popular with the girls up here at college, and I make them also, is the padded covered photo albums? ",
1012,1012,1012,1012,1012,1012,1012,1012,2562-53,,"{C And then } it's done, completely done. /",1225,2562-52,2562-0,"[[""{C And then } it's done, completely done. /"", 'qy^d']]",[]," And then  its done, completely done. ",
1013,1013,1013,1013,1013,1013,1013,1013,2693-134,,"{C So } you would have a little more trouble when you were looking for a dining area than what [ most -- +-- most ] people would. /{D Now } we wouldn't have that problem, <laughter>  because we're not vegetarians. /",1179,2693-133,2693-0,"[['{C So } you would have a little more trouble when you were looking for a dining area than what [ most -- +', 'qy^d'], ['-- most ] people would. /', '+'], [""{D Now } we wouldn't have that problem, <laughter>  because we're not vegetarians. /"", 'sd']]",[]," So  you would have a little more trouble when you were looking for a dining area than what  most   most  people would.  Now  we wouldnt have that problem,  because were not vegetarians. ",
1014,1014,1014,1014,1014,1014,1014,1014,2693-151,,As opposed to {D like } a cafeteria --,1043,2693-150,2693-0,"[['As opposed to {D like } a cafeteria --', 'qy^d']]",[],As opposed to  like  a cafeteria ,
1015,1015,1015,1015,1015,1015,1015,1015,2693-228,,Chinese? /,1179,2693-227,2693-0,"[['Chinese? /', 'qy^d']]",[],Chinese? ,
1016,1016,1016,1016,1016,1016,1016,1016,2967-128,,What is that?  /INVISIBLE MAN? /,1072,2967-127,2967-0,"[['What is that?  /', 'br'], ['INVISIBLE MAN? /', 'qy^d']]",[],What is that? INVISIBLE MAN? ,
1017,1017,1017,1017,1017,1017,1017,1017,2967-129,,INVISIBLE MAN by Ralph Ellison. /,1258,2967-128,2967-0,"[['INVISIBLE MAN by Ralph Ellison. /', 'qy^d']]",[],INVISIBLE MAN by Ralph Ellison. ,
1018,1018,1018,1018,1018,1018,1018,1018,3016-106,,"Nothing that you felt that, {D you know, } - /any experiences you've had at work? /",1120,3016-105,3016-0,"[['Nothing that you felt that, {D you know, } - /', 'qy^d'], [""any experiences you've had at work? /"", 'qy^d']]",[],"Nothing that you felt that,  you know,   any experiences youve had at work? ",
1019,1019,1019,1019,1019,1019,1019,1019,3102-34,,Yeah. /{C So } you lived there at school then? /You lived there at school. /,1120,3102-33,3102-0,"[['Yeah. /', 'b'], ['{C So } you lived there at school then? /', 'qy'], ['You lived there at school. /', 'qy^d']]",[],Yeah.  So  you lived there at school then? You lived there at school. ,
1020,1020,1020,1020,1020,1020,1020,1020,3226-74,,"-- {C and, } wonder if the insurance companies are fighting the national health,  /{C or } wonder if they're wanting it. /",1362,3226-73,3226-0,"[['-- {C and, } wonder if the insurance companies are fighting the national health,  /', 'qy^d'], [""{C or } wonder if they're wanting it. /"", 'qy^d']]",[],"  and,  wonder if the insurance companies are fighting the national health,  or  wonder if theyre wanting it. ",
1021,1021,1021,1021,1021,1021,1021,1021,3352-44,,"What's the season?  /April to [ Sep-, + October  ] or something like  that? /",1402,3352-43,3352-0,"[[""What's the season?  /"", 'qw'], ['April to [ Sep-, + October  ] or something like  that? /', 'qy^d']]",[],"Whats the season? April to  Sep,  October  or something like that? ",
1022,1022,1022,1022,1022,1022,1022,1022,4822-28,,"Exactly.  /Yeah,  /that's true, {D you know. }  /{C And } [ I, + I  ] think of, {F uh, } - /I'm sure you probably have heard of the Genesis program that's going on currently out in the Arizona desert. /",1611,4822-27,4822-0,"[['Exactly.  /', 'aa'], ['Yeah,  /', 'b'], [""that's true, {D you know. }  /"", 'ba'], ['{C And } [ I, + I  ] think of, {F uh, } - /', '%'], [""I'm sure you probably have heard of the Genesis program that's going on currently out in the Arizona desert. /"", 'qy^d']]",[],"Exactly. Yeah, thats true,  you know.   And   I,  I  think of,  uh,   Im sure you probably have heard of the Genesis program thats going on currently out in the Arizona desert. ",
1023,1023,1023,1023,1023,1023,1023,1023,2355-1,,The war? /,1074,2355-0,2355-0,"[['The war? /', 'qy^d']]",[],The war? ,
1024,1024,1024,1024,1024,1024,1024,1024,2355-3,,"You mean in terms of the economy  /{C or, } -/",1074,2355-2,2355-0,"[['You mean in terms of the economy  /', 'qy^d'], ['{C or, } -/', '%']]",[],"You mean in terms of the economy  or,  ",
1025,1025,1025,1025,1025,1025,1025,1025,2692-152,,"I don't know whether you did yours.  /Not to really pull on those. - /[ I, +",1142,2692-151,2692-0,"[[""I don't know whether you did yours.  /"", 'qy^d'], ['Not to really pull on those. - /', '%'], ['[ I, +', 'sd']]",[],"I dont know whether you did yours. Not to really pull on those.   I, ",
1026,1026,1026,1026,1026,1026,1026,1026,2898-1,,"All right,  /I had to register us in there.  /Hopefully you're a basketball fan. /",1238,2898-0,2898-0,"[['All right,  /', 'o'], ['I had to register us in there.  /', 'sd^t'], [""Hopefully you're a basketball fan. /"", 'qy^d']]",[],"All right, I had to register us in there. Hopefully youre a basketball fan. ",
1027,1027,1027,1027,1027,1027,1027,1027,2954-52,,French reunion? /,1235,2954-51,2954-0,"[['French reunion? /', 'qy^d']]",[],French reunion? ,
1028,1028,1028,1028,1028,1028,1028,1028,2954-77,,"I see,  /{C so } it's, - /{C so } he really does use it as a vacation home.  /It is not {D like } a farm that he has somebody else run for him or something like that. /",1258,2954-76,2954-0,"[['I see,  /', 'bk'], [""{C so } it's, - /"", '%'], ['{C so } he really does use it as a vacation home.  /', 'qy^d'], ['It is not {D like } a farm that he has somebody else run for him or something like that. /', 'sv']]",[],"I see,  so  its,   so  he really does use it as a vacation home. It is not  like  a farm that he has somebody else run for him or something like that. ",
1029,1029,1029,1029,1029,1029,1029,1029,2954-120,,Never saw the bass? /,1235,2954-119,2954-0,"[['Never saw the bass? /', 'qy^d']]",[],Never saw the bass? ,
1030,1030,1030,1030,1030,1030,1030,1030,2954-167,,{C And } it is --,1258,2954-166,2954-0,"[['{C And } it is --', 'qy^d']]",[], And  it is ,", sw03022B_14030675_1418695.wav, sw02705A_3952775_40708625.wav, sw03425A_136003375_138319625.wav, sw02845A_28946625_2907705.wav"
